No.,Time,Source,Destination,Protocol,Length
267,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
268,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
269,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,180
270,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
271,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,121
272,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
273,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
274,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,180
275,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
276,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
277,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,313
278,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,233
279,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
280,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
281,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
282,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
283,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
284,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
285,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,78
286,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
287,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,182
288,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
289,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,121
290,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,313
291,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,332
292,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
293,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,156
294,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
295,2023-06-02 16:05:04.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
296,2023-06-02 16:05:04.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
297,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,182
298,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
299,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
300,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,313
301,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,309
302,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
303,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
304,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
305,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
306,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
307,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
308,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
309,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,183
310,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,121
311,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
312,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,184
313,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,313
314,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,274
315,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
316,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
317,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
318,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
319,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
320,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
321,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
322,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
323,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
324,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,414
325,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,274
326,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
327,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
328,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
329,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
330,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
331,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
332,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
333,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,184
334,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
335,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,313
336,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,254
337,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
338,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
339,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
340,2023-06-02 16:05:05.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
341,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
342,2023-06-02 16:05:05.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
343,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
344,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
345,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,78
346,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,185
347,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
348,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,313
349,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,281
350,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
351,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
352,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
353,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
354,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
355,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
356,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,186
357,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
358,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,121
359,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,314
360,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,212
361,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
362,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
363,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
364,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
365,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
366,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,186
367,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
368,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
369,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
370,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,313
371,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,212
372,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
373,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
374,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
375,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
376,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
377,2023-06-02 16:05:06.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
378,2023-06-02 16:05:06.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
379,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,99
380,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,99
381,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,100
382,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,100
383,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,100
384,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,100
385,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,183
386,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,207
387,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
388,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,128
389,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,132
390,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,116
391,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
392,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
393,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
394,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,128
395,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
396,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,94
397,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
398,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,603
399,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,94
400,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
401,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,603
402,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,94
403,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
404,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,603
405,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,94
406,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,94
407,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
408,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
409,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,603
410,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,603
411,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
412,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
413,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
414,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
415,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
416,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
417,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
418,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1143
419,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
420,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
421,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
422,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
423,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
424,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
425,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
426,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
427,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1216
428,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
429,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,150
430,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,256
431,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,391
432,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
433,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
434,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
435,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
436,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,317
437,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
438,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
439,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
440,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,150
441,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,256
442,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,386
443,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
444,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
445,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
446,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
447,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,318
448,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
449,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
450,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
451,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
452,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,150
453,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,256
454,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,385
455,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,150
456,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,273
457,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
458,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
459,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,317
460,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
461,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,179
462,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,150
463,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,273
464,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,190
465,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,700
466,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
467,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
468,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
469,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,598
470,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
471,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,472
472,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
473,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,746
474,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,356
475,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
476,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,150
477,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
478,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
479,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
480,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,614
481,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
482,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
483,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,614
484,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
485,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,614
486,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
487,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
488,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
489,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,110
490,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
491,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
492,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,110
493,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
494,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1399
495,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1477
496,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
497,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
498,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
499,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
500,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
501,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
502,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
503,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1399
504,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
505,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,426
506,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
507,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
508,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1477
509,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
510,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1399
511,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1477
512,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
513,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
514,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
515,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
516,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
517,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
518,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
519,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,287
520,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1477
521,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
522,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1477
523,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
524,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
525,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
526,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
527,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
528,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
529,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
530,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
531,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
532,2023-06-02 16:05:07.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
533,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
534,2023-06-02 16:05:07.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1434
